land_owned,land_under_cultivation,land_lost_percent,cause_land_loss,land_type,annual_revenue,annual_expenses,net_profit,profit_satisfaction,profit_trend,income_stability,seed_cost_burden,fertilizer_cost_burden,pesticide_cost_burden,livestock_feed_cost_burden,msp_satisfaction,dairy_price_satisfaction,price_fairness,support_received_count,support_consistency,compensation_satisfaction,irrigation_source,water_availability,water_stability,labour_availability,labour_cost_burden,livestock_owned,livestock_operating_cost,livestock_profitability,vet_expenditure,future_farming_confidence,children_interested,education_level,health_expenses,marital_disputes,chronic_illness,education_expenses,marriage_expenses,unemployment,alternative_income_source,pest_attack_frequency,livestock_disease,crop_failure_frequency,lower_output_price,high_farm_expenses,informal_debt,PFDI
4.1676745616236754,2.6524203295869513,10.024500886395607,2,0,341409.8659689417,314811.22695564124,26598.639013300475,3,1,4,5,3,1,3,3,5,4,2,3,3,0,3,3,5,3,1,3,5,1,4,0,1,4,0,0,3,5,1,1,3,0,4,1,5,0,0.5112047921710668
26.646681765649994,20.034575685262205,16.099737818867272,2,1,2420905.4981895103,1551973.2721934426,868932.2259960677,3,1,4,1,2,1,4,3,4,5,5,5,5,2,4,5,4,2,1,5,5,3,4,0,3,4,1,1,2,3,1,1,2,1,2,5,5,0,0.5138869281173031
32.34471819259198,31.819410631517762,55.859319686432286,1,2,594690.5703665206,497383.9655564377,97306.60481008288,4,2,2,1,4,3,5,2,2,2,1,5,3,0,3,5,4,1,0,4,2,5,4,1,3,3,1,1,5,1,0,1,5,0,3,2,3,1,0.5308408646039918
37.54132627883673,22.91980550635095,41.32697612754368,2,2,2843855.6531879334,2582012.051814093,261843.6013738406,4,1,2,2,1,3,4,5,2,3,6,3,4,3,4,4,2,4,0,3,5,3,3,0,2,3,0,0,5,5,1,1,4,1,5,1,1,1,0.5255330787771765
32.494280906957954,26.84300513652351,21.7277102199163,1,0,664401.3078786718,523239.56562600227,141161.74225266953,2,1,4,4,5,4,5,5,4,2,3,4,2,0,3,1,4,1,0,1,3,1,5,1,3,4,0,0,1,4,0,0,4,0,3,4,3,1,0.5766586885802839
32.86671729395724,25.252484278833812,67.33407109879015,0,0,996259.956670591,819326.5559635112,176933.4007070798,3,1,2,4,3,1,1,2,3,2,5,4,5,2,1,2,1,1,1,1,3,3,5,0,3,2,1,0,5,4,1,1,2,0,3,5,1,0,0.7522858998802645
32.14636538059002,28.163551088386164,45.84137171819695,1,0,710787.9616292991,412336.6334725321,298451.328156767,2,1,2,5,2,4,2,5,2,1,0,3,3,3,1,3,2,4,0,3,3,1,4,1,1,1,1,1,2,3,0,0,4,1,5,2,4,1,0.6204317112880895
4.207722343799031,3.538917332707309,69.86910811466777,0,1,444567.1170689268,348966.07469121227,95601.04237771453,5,1,5,1,3,5,1,3,3,3,6,4,5,0,5,5,4,5,0,3,4,4,5,0,1,3,0,1,3,1,0,0,4,0,4,2,3,0,0.5636251148286178
15.572490884728452,12.2953092210699,7.564850669680061,0,0,2219798.5915992004,1924286.7175221757,295511.87407702464,2,2,4,2,5,5,4,1,1,3,3,3,4,0,4,2,3,4,1,3,4,1,3,1,5,5,1,1,4,5,1,0,5,0,4,3,4,0,0.5915050883939844
9.012526608675486,8.482276120713086,33.72055428093107,0,1,370107.4762301421,329857.0163933367,40250.459836805414,4,3,2,1,4,5,3,2,2,5,5,5,4,0,1,3,2,4,1,4,5,3,5,1,3,4,1,0,5,3,0,0,5,0,3,5,2,0,0.49475317501489285
8.657961800142012,5.507790945511301,37.23350403856383,3,1,1158901.2679503155,811723.9845471792,347177.2834031363,3,3,3,3,5,3,5,3,3,5,2,2,3,3,5,3,3,5,0,2,2,3,5,1,3,2,0,0,4,1,0,1,3,1,5,3,1,0,0.5482630235207351
14.337757824551709,9.56513171198847,8.722319873361359,2,0,1930509.3968614659,1188471.051107723,742038.3457537428,5,3,4,3,4,3,2,3,2,4,4,5,3,0,3,2,2,4,0,4,1,5,5,0,4,4,0,1,2,2,1,1,2,0,2,2,5,0,0.48355792988565927
16.998024452915967,14.23298574874544,64.2503995527961,0,0,2564348.910450449,1680251.1306270764,884097.7798233728,2,1,2,2,1,5,2,4,4,3,2,1,1,2,2,5,4,1,0,4,1,1,2,0,5,1,1,0,2,5,1,1,1,0,3,3,5,1,0.6605446285207139
16.111132344067812,15.12407273494481,35.37375883271431,1,0,2149354.277865393,1319378.0114774068,829976.2663879863,5,2,1,3,4,1,4,4,4,5,6,5,4,3,3,1,1,2,1,2,2,5,5,0,5,2,1,1,2,3,1,0,4,1,3,5,1,1,0.4737712978275242
38.51394243384914,37.66345201001161,68.32595379086038,3,0,664340.492791191,506818.8623373966,157521.63045379438,2,2,1,4,2,2,1,2,2,3,1,4,2,2,5,5,4,4,1,2,2,5,5,0,5,5,1,0,1,2,1,0,1,1,4,4,4,1,0.6143922610694356
16.862351169521705,16.30374292336857,45.71823284040123,3,0,1243615.5014417022,1078921.9846799225,164693.51676177979,1,3,5,3,4,3,4,4,1,3,5,1,5,2,2,2,2,4,1,5,3,3,4,1,4,5,1,0,1,4,1,0,1,0,1,4,2,1,0.5921218518354933
43.58668334883813,26.83104971955492,10.19644863045731,0,0,2558603.246781248,1165701.0661515167,1392902.1806297314,5,3,5,5,3,5,4,4,5,4,4,3,5,1,1,3,4,4,1,3,1,3,2,0,3,2,1,1,5,1,0,1,2,1,4,4,5,0,0.4673325057215627
36.65598593308384,29.06199206033035,17.208188780297974,1,0,596438.5978707814,389379.5410003739,207059.05687040754,4,3,4,3,1,3,5,3,3,1,3,4,5,2,2,5,4,1,0,4,4,1,3,0,4,5,1,0,5,5,1,1,2,1,2,4,4,0,0.47331183646038893
21.560499025772323,19.978892840991758,19.785838251457363,0,0,2994149.637751674,2122211.9708895874,871937.6668620864,4,1,4,4,3,2,2,1,3,4,4,5,1,0,1,3,5,3,1,3,4,3,3,1,4,2,1,0,2,5,1,0,3,1,5,4,4,0,0.541283917688433
21.13470236350982,19.287084522105314,1.0275464547414692,1,0,282869.7241711067,185037.26692767805,97832.45724342865,2,1,4,1,1,2,5,5,5,2,2,4,2,1,1,5,2,3,0,4,3,2,2,0,3,1,1,0,5,5,0,0,5,1,4,1,3,1,0.527374527508703
13.291153126364012,11.602019841814604,27.014996140521475,1,0,1692253.5255872402,971818.519374412,720435.0062128282,1,3,4,1,5,5,1,5,2,2,4,3,1,0,1,5,2,3,0,3,2,4,4,0,2,1,1,0,1,3,0,1,3,1,5,1,4,0,0.5286782509796614
35.04701861688534,34.130563368024305,26.78943996330019,0,0,2686867.586562158,2179742.96841598,507124.61814617785,3,2,1,2,3,4,2,4,2,5,6,5,5,2,5,3,1,5,0,2,3,3,2,1,3,2,0,1,4,5,1,1,1,0,2,5,3,0,0.4920258433892073
3.8189699398319243,2.4820218758777615,31.399836848153367,0,0,1978852.5031856776,1245214.8819193523,733637.6212663252,3,2,5,4,1,5,4,1,4,5,0,4,3,0,4,3,1,4,0,1,1,3,4,0,3,1,1,0,3,3,0,0,2,0,2,5,5,0,0.538874727405034
16.798686139559234,13.695623282929676,68.15766680787445,0,0,583725.0470754217,313180.094001549,270544.95307387266,4,3,1,4,5,4,3,3,2,4,6,5,3,3,2,5,5,5,0,3,1,1,3,1,2,3,1,1,4,3,1,0,3,1,1,3,5,0,0.5251506864052812
37.655807379986406,33.1882397701944,50.089170452846155,2,0,1328331.0065524941,793060.8723798166,535270.1341726775,4,2,5,1,3,4,2,5,4,3,1,2,5,3,4,2,1,2,0,4,5,4,2,0,1,4,1,1,2,2,0,1,2,0,2,2,4,1,0.535507541842736
20.235965299754756,17.508983088401177,50.447897518992065,0,0,2694530.5898689413,2124793.614868192,569736.9750007493,1,2,1,1,3,2,3,2,5,4,5,4,3,1,2,1,4,3,1,3,3,2,3,0,1,3,0,1,2,1,0,1,3,0,2,5,5,1,0.6978374607960662
35.09919296588692,26.553428539455048,25.91473269300215,1,0,1784927.6066955137,1263008.3584071961,521919.2482883176,1,3,2,5,4,3,3,4,1,3,1,5,5,3,3,5,3,4,0,5,2,4,1,1,2,5,0,1,2,5,1,0,2,0,4,5,1,0,0.5077494760750075
1.0580009922098306,0.7221746236195183,28.793587903498107,0,0,1232312.0045468714,744478.0736817329,487833.93086513854,5,3,5,4,1,3,4,3,2,2,0,4,4,1,1,2,4,3,0,4,1,4,5,1,5,2,1,0,4,4,1,0,1,1,5,3,5,1,0.47657209644892123
17.614740748391725,14.821117139491337,15.358110574616688,0,0,1286890.913073934,768905.9855765331,517984.9274974008,2,1,1,2,2,5,5,4,1,2,3,1,4,3,4,5,4,5,0,1,5,3,4,1,1,4,0,1,3,4,0,1,3,0,5,5,4,1,0.5524344052461944
17.543795376815435,13.549562207432736,35.231702161666426,2,0,1058778.0171475774,914190.6665843177,144587.35056325968,1,2,3,4,2,4,3,2,4,2,2,5,3,2,1,2,3,5,1,5,3,4,3,0,3,1,1,0,5,3,0,0,2,0,1,5,2,1,0.6482289045789177
37.251000385022294,32.35644607160634,14.930084256425166,0,0,1949748.121674408,1406640.8898367512,543107.2318376568,3,3,5,2,3,1,5,3,5,2,6,5,1,2,1,4,5,5,0,2,1,4,2,1,3,4,0,0,5,3,1,0,1,1,5,1,3,1,0.5627302331391429
42.66298455105586,29.834363564781565,65.3753415598482,0,1,280141.91249391343,214282.4310224697,65859.48147144372,1,1,4,1,4,3,5,3,5,2,2,3,3,1,1,5,5,5,0,5,3,4,2,1,5,1,0,0,5,4,1,0,1,1,4,5,2,1,0.7309617104522922
7.678156337007721,6.924776179026241,23.123995592129695,0,0,1111466.5043463837,698621.7518903549,412844.75245602883,4,2,1,2,1,4,3,2,4,2,3,2,5,1,5,1,2,1,0,5,2,1,4,1,1,2,1,0,5,4,0,0,2,0,2,5,4,0,0.49782521806450686
25.61108000375777,23.935873404342903,5.8397039547807505,1,0,1085437.241937711,838190.2818944053,247246.96004330565,2,3,5,4,2,3,2,2,2,2,0,5,1,2,1,3,4,3,1,1,1,3,1,0,2,5,0,0,2,2,1,0,2,0,1,2,4,1,0.6157263654332795
39.47362179007032,34.72590390982694,55.210279776559474,1,2,1695309.5172005752,957290.9567701209,738018.5604304543,1,2,5,5,4,2,3,4,3,1,4,4,3,1,1,1,5,5,0,3,1,3,5,0,1,2,1,0,3,5,1,0,2,0,4,4,3,1,0.6123987140645893
46.5179744741158,29.32810664669551,38.478828847304484,1,0,1749823.9794633694,1188234.8990640352,561589.0803993342,4,1,2,4,3,5,2,3,4,2,5,4,4,2,4,5,3,3,0,2,4,2,3,0,4,5,1,1,4,1,1,1,5,1,2,5,4,1,0.5837399711894887
36.58505953000065,22.52445211699726,37.16606117506553,1,0,1551995.2991822143,1252337.8161294186,299657.48305279575,3,1,5,2,4,4,5,2,3,2,0,5,3,1,2,3,1,1,0,2,4,3,1,1,1,1,0,0,4,1,1,1,2,1,5,4,3,0,0.5535113367642639
24.34443918983016,23.850982130374348,40.78796764494938,0,1,224487.85660464474,184337.89668866762,40149.95991597712,3,1,3,4,4,5,5,4,1,5,2,4,2,0,1,4,2,1,1,5,2,3,5,1,4,1,0,1,2,3,0,0,5,1,2,2,4,0,0.6303281236753967
35.54536623191689,35.43823361816761,27.068839696318378,0,1,1777273.0667634674,832880.9985926395,944392.0681708279,1,2,5,1,4,2,2,4,4,1,0,2,2,0,2,4,4,5,0,3,4,3,3,1,5,2,1,0,1,5,1,1,3,0,1,5,2,1,0.6731220568829805
10.16793720252909,8.582617399892408,12.901726601365354,0,1,1739704.7595312502,1584957.9342955423,154746.82523570792,5,1,2,3,2,5,5,4,3,2,2,4,3,2,2,3,4,1,0,5,1,2,5,0,1,5,1,0,2,2,1,1,1,1,1,3,5,1,0.6483702572920229
14.443443309479463,13.442811184280856,11.5043455041209,0,2,1235514.703847289,1147477.9806638139,88036.7231834752,5,3,1,1,4,5,5,2,3,3,4,3,5,2,1,3,3,5,0,5,2,3,4,1,5,4,0,0,4,1,1,1,2,0,4,4,4,1,0.5448982330078727
8.215468634013334,5.758292220043286,32.14478950450451,0,2,579571.7270566033,487220.6318902217,92351.09516638162,2,2,4,3,2,5,1,5,1,5,5,2,3,1,4,5,3,5,1,4,4,2,2,0,4,2,0,0,1,2,0,0,3,0,4,2,3,1,0.5471841343005691
20.239609009974206,13.453787380368786,30.36339206547928,2,1,768562.4972956487,413089.1383507236,355473.3589449251,3,1,2,3,4,5,5,4,1,4,0,2,1,2,2,2,4,2,0,1,3,5,5,0,3,2,1,0,2,4,0,0,1,0,2,2,4,1,0.5962184777690371
7.8163900903891586,6.561061302432736,48.256205328806566,2,0,2492836.869740177,1239125.0998496115,1253711.7698905654,5,2,4,5,5,4,5,1,5,4,1,2,2,2,4,4,1,4,1,2,4,3,5,0,2,2,1,0,1,5,0,0,2,1,4,5,1,0,0.5834007550895031
12.73369194001306,10.675156142094098,38.79644471145304,0,1,334528.98983017483,179213.81377801043,155315.1760521644,3,1,1,5,3,1,5,2,3,1,0,1,5,1,2,3,1,4,0,4,5,1,3,0,1,2,0,0,3,2,0,1,3,1,5,1,3,1,0.6704998543312146
37.04479721860371,34.28837792218178,33.19690582392135,3,0,824177.5995415077,426306.7483655636,397870.8511759441,3,2,3,1,5,4,5,1,1,2,2,4,4,2,5,2,1,2,1,3,5,1,1,0,3,4,1,1,2,4,0,0,4,1,3,5,1,0,0.5993519148633015
11.680740574564709,9.452397663240134,49.415822412828575,1,0,2826343.389161689,1998206.0394419474,828137.3497197418,2,2,1,2,5,4,5,4,2,3,2,5,5,1,3,3,5,3,0,1,3,4,2,0,5,3,0,1,5,4,0,0,2,0,3,2,5,0,0.5424038828334293
5.4146188952407455,4.890881456577136,44.12978986284192,1,1,1261415.1190140012,820388.6732823544,441026.44573164685,2,2,3,5,1,3,5,3,4,1,0,2,2,3,3,4,3,5,0,3,3,1,1,1,2,2,0,0,3,5,0,0,5,0,5,2,1,0,0.5967454839613346
16.450451015859436,10.105374546968266,19.57466656084365,0,0,2659553.965294798,2324259.656231715,335294.309063083,1,1,5,5,3,5,1,1,4,5,2,2,4,3,3,5,3,2,1,3,2,2,2,1,3,5,0,1,1,3,0,0,2,0,3,4,4,1,0.5632245939121825
30.343646878999724,29.947668744092212,61.39115931323698,0,0,263601.68071426474,150352.39051409575,113249.290200169,4,1,1,2,3,1,4,3,3,5,2,3,2,2,4,1,5,2,0,1,2,5,4,1,2,2,1,0,2,2,0,0,3,0,2,3,1,0,0.5182075327298885
36.908828916422145,36.75063611223097,28.64457479463473,1,0,1259158.756026155,876097.8585473512,383060.8974788039,4,3,3,2,5,1,1,1,5,5,0,1,5,0,5,4,2,2,0,5,1,2,3,0,5,3,0,0,1,4,1,1,4,0,1,3,1,0,0.5268467780402158
4.863479395327834,3.43455063905516,47.79656602489365,2,0,2357842.675808407,1497889.3026917162,859953.3731166907,1,3,3,4,3,4,5,4,2,4,5,5,4,0,2,1,5,1,0,4,1,5,5,0,5,1,1,0,2,1,1,1,3,0,5,2,2,0,0.45592569731004506
38.93417736836764,25.374125560329354,30.605047830326797,1,0,269742.0438985924,216483.1310296436,53258.9128689488,3,2,3,5,4,5,1,5,1,2,4,4,5,1,5,5,3,5,0,4,1,1,4,1,2,5,1,1,2,1,0,1,3,1,4,3,2,1,0.5274155612601548
43.0177730946595,40.69027474211589,1.7978690139298636,1,0,341679.55434749695,312660.0400214608,29019.51432603615,4,2,2,5,5,2,4,1,3,3,0,1,5,3,1,2,5,4,0,5,3,1,2,0,1,3,1,0,2,1,0,0,3,1,1,3,3,0,0.5920775686540319
49.465722495389215,29.9440996358841,21.430749349247055,0,0,1277151.5950695216,1162758.4625653927,114393.13250412885,1,3,2,1,1,1,4,4,1,2,0,1,3,1,3,3,5,3,1,3,2,4,4,1,5,1,0,0,2,5,0,1,5,0,2,5,4,0,0.49187716221816713
46.96617771629155,45.14219432084826,63.68956824048597,3,1,2115438.979955458,977764.5471922151,1137674.432763243,4,3,5,1,1,1,5,2,3,2,3,3,2,3,3,5,4,2,0,4,4,5,4,0,1,3,0,0,5,4,1,1,5,1,1,2,5,0,0.5547991905746615
16.20029347496078,11.700594876210902,42.36517019945639,2,2,296795.3878742638,174809.28940297887,121986.09847128493,3,3,3,1,2,4,4,5,1,1,0,3,1,3,1,3,2,1,0,2,5,3,1,0,5,2,1,1,4,4,1,1,4,0,1,1,3,1,0.546334180782541
21.672320898762127,13.760566353967235,8.10395438935519,3,1,2569665.2313638674,1982367.2062271242,587298.0251367432,5,1,5,2,1,4,3,4,1,2,0,3,4,0,1,2,2,4,0,3,5,4,5,1,5,1,1,1,4,2,1,1,3,1,1,5,1,1,0.6224590586521118
47.81341066253896,39.38246811136708,52.34191561255962,0,1,2147838.48735523,1877656.867130684,270181.62022454594,3,1,3,4,4,5,5,2,1,3,1,1,2,1,5,5,4,3,0,3,2,2,3,1,1,2,0,0,2,1,1,0,1,1,1,2,2,1,0.669609680887474
26.449380155329347,26.234796338210685,48.639925585252364,1,0,2716996.245879246,1624368.5619612169,1092627.683918029,1,1,5,5,5,4,1,1,2,1,5,5,3,2,1,3,4,2,1,2,4,5,3,0,5,2,1,1,5,3,0,1,2,0,1,2,5,0,0.6610382303102744
15.259408144070136,14.123553387484069,15.22805424682575,0,0,285913.19323269,170131.58334948268,115781.6098832073,5,1,3,3,1,5,4,2,5,5,2,3,4,1,4,4,1,2,1,4,3,2,5,0,3,1,0,1,1,1,0,1,5,0,3,3,5,1,0.47423494342207684
3.389146840719756,2.636859464637918,18.52196179048018,3,0,1293184.0233731912,844976.8846463157,448207.13872687554,2,1,5,1,5,2,4,2,4,5,1,1,5,0,4,3,3,4,0,5,5,2,5,0,3,1,1,1,1,3,0,0,3,0,2,4,3,1,0.5696358233059006
31.0063169712225,18.66555952364103,38.92575846144743,0,0,1351494.3779705449,1130907.8501018125,220586.52786873234,4,2,1,4,5,2,5,4,2,1,1,1,3,1,2,5,5,4,0,5,4,1,1,0,3,1,1,1,4,1,1,1,1,1,2,1,4,0,0.6149246400062478
48.97747434027373,42.90414030269399,44.07189484112557,1,1,2025646.0825322052,1825958.7954186618,199687.28711354337,3,3,1,4,4,1,3,4,3,4,5,3,3,2,1,2,3,3,1,4,2,4,4,0,5,2,1,0,5,4,0,0,4,0,2,3,5,0,0.5887087816707709
32.67913541755105,25.329707684747998,55.512772501402296,0,1,521109.17577270605,478857.5538910993,42251.621881606756,5,3,4,4,1,1,4,4,2,3,1,2,4,1,3,4,2,2,0,4,1,1,4,0,5,1,0,1,2,3,0,0,4,0,1,3,3,1,0.5067882288620108
25.465315250577966,24.04169754047769,63.20757988236325,2,0,989017.479947688,933364.6480157146,55652.83193197346,3,1,2,4,4,3,3,5,5,2,4,4,5,3,1,1,3,3,0,2,1,2,2,1,5,3,1,1,2,3,0,0,1,0,5,1,2,0,0.6054751576002101
35.6021998015867,25.506909884872222,17.156650511342445,0,1,2474576.2219238817,1841154.080563281,633422.1413606007,5,2,1,1,2,1,2,2,1,2,4,2,5,0,5,3,3,2,1,1,2,3,4,1,4,2,0,1,5,3,1,0,4,1,5,2,2,0,0.5429012470878706
29.91024926106856,27.25583207499843,8.1531739307367,0,0,1068593.3476556907,646054.0316315619,422539.3160241288,2,3,1,2,5,5,1,2,1,2,1,1,4,2,3,3,1,2,0,2,5,2,4,0,4,3,0,0,4,2,0,0,4,1,1,5,1,0,0.48768813085453494
38.756094804869136,34.03634013208387,25.25102891472603,0,0,284301.17713187006,216531.66939980033,67769.50773206973,1,2,5,1,1,1,5,5,5,3,6,5,2,2,3,1,4,3,0,3,1,5,5,0,5,3,1,1,4,1,1,1,2,1,5,2,4,0,0.567982290167642
34.841537043835544,32.37265047559723,59.53431320077945,1,1,2131926.1965975417,1052507.3564686875,1079418.8401288541,5,2,3,3,4,2,3,2,1,5,4,2,5,3,5,1,5,5,0,5,2,5,2,0,2,5,1,1,2,5,0,0,3,1,3,3,3,1,0.5979079298185186
38.72934487872015,31.42190703894325,42.0525158358161,1,0,659856.9988007803,469609.9071599304,190247.0916408499,3,2,1,2,5,3,2,4,1,3,1,2,3,1,2,5,1,5,0,1,5,3,2,1,4,5,0,0,2,5,1,1,5,1,5,1,1,0,0.5654364968891804
21.611343220700576,17.1664629335003,65.05272189928465,0,0,1166974.6611790112,1102848.306133619,64126.35504539218,5,1,2,3,5,2,4,5,4,3,4,5,2,0,5,3,5,5,0,5,3,2,1,0,3,4,0,0,2,2,1,1,4,1,3,2,2,1,0.5579614133867474
6.2167263757961475,4.500112915536137,38.66873127008682,3,1,1203263.8283867477,887916.08887127,315347.7395154778,5,3,2,4,2,5,4,5,3,1,1,2,2,2,3,1,5,3,0,4,3,3,2,0,4,5,1,0,5,4,1,0,5,1,1,1,1,0,0.5773697937242039
26.53963704001156,23.434771997647726,1.4750407459830395,1,2,2016942.36039494,1837712.5425651148,179229.81782982522,5,1,2,5,2,2,4,1,1,3,5,2,3,1,1,1,3,1,0,4,5,4,5,1,4,4,1,1,3,4,1,1,3,0,2,5,3,1,0.5727493029323212
47.654635569449944,41.380644605563745,21.710976603243726,0,0,778991.9770856558,644193.0258837444,134798.95120191143,2,2,3,5,2,4,5,2,5,3,3,3,3,3,3,2,2,5,1,2,5,1,4,1,5,3,0,0,2,4,0,0,5,0,5,5,5,1,0.6050291595663682
40.14312936298792,30.98571549455218,69.07199689083471,1,1,2941894.668292162,1737409.6812971435,1204484.9869950186,3,2,4,4,5,4,3,2,4,1,5,3,1,2,5,5,2,3,1,1,2,1,2,0,3,2,1,0,1,3,1,1,5,1,5,4,3,1,0.624746882271089
29.431457348331165,26.141888857391987,23.175231708872353,1,1,373250.4269770258,300591.7444057482,72658.6825712776,4,3,3,4,5,2,2,3,3,4,5,1,3,2,3,3,4,5,0,5,4,1,2,1,2,2,1,1,4,1,0,1,3,0,4,4,4,0,0.5614956042575996
28.869807301926382,27.92759405366322,9.43179896113659,0,0,429081.5658282385,387055.3461903501,42026.219637888425,1,2,2,3,1,3,1,2,3,3,4,3,1,0,3,3,5,2,0,4,2,3,2,0,2,5,0,1,4,1,0,0,2,0,1,2,2,0,0.5838230283394921
42.4073869305041,37.55042118872262,19.822829024671126,1,0,119111.47220616779,101698.7704499636,17412.701756204187,3,1,3,3,5,4,5,1,5,4,4,4,1,1,4,4,4,1,0,4,1,2,4,0,1,2,0,1,2,3,0,0,5,1,2,5,1,0,0.6295241599247227
36.6926436036551,29.14394265987569,9.266107158175181,0,1,787536.0743006873,408649.8600990225,378886.2142016648,3,3,2,3,2,4,5,4,1,4,3,1,1,0,5,3,2,1,1,4,4,5,2,0,1,5,0,1,1,4,1,0,2,1,2,5,3,1,0.5488767923794201
32.73658553506671,28.47424582896977,61.10338272772434,3,0,1930238.8517482511,1193312.2130915325,736926.6386567187,1,3,4,3,2,2,2,1,3,2,2,1,4,3,4,1,2,1,1,3,4,3,1,0,5,1,1,1,3,1,1,0,5,1,4,2,2,1,0.6910212034967748
16.20679298880397,9.968117948656138,35.804201168536764,0,0,508216.2342277385,337927.5164959026,170288.7177318359,1,2,1,2,4,1,1,2,4,4,1,2,2,3,4,1,4,3,0,2,2,2,1,0,3,4,0,1,1,2,1,1,4,0,4,1,3,1,0.6177924648547293
29.994008090531167,29.953392652829116,62.950408427150606,0,0,434566.21306276816,295905.8696999877,138660.34336278046,5,1,4,4,2,5,4,2,3,5,0,5,4,0,1,5,4,3,1,2,4,2,5,1,5,2,0,0,4,1,0,1,1,0,2,2,2,1,0.4521821568138424
5.486157135954718,5.393132721301843,46.58935093484848,0,1,1035409.2997438216,774900.0800825371,260509.21966128447,4,1,2,4,4,2,5,1,5,2,0,1,1,0,2,5,5,3,1,5,3,2,3,1,5,2,0,0,2,2,0,1,5,1,2,2,3,1,0.6492628540091431
32.444046792138565,26.46610488346442,11.122825870423728,1,2,1313699.9474687832,1030553.4845214195,283146.46294736373,5,2,2,1,2,4,1,2,2,4,2,4,1,0,5,2,1,3,0,4,1,1,5,0,5,1,1,0,4,4,0,1,3,0,2,1,4,0,0.4670764566197064
10.400706000720906,6.898370017855023,66.7318747185162,1,0,2867543.850468472,1620986.7734091806,1246557.0770592915,4,2,2,5,5,4,3,3,1,3,2,2,1,2,1,2,3,3,0,3,1,3,4,1,5,4,0,0,4,2,0,1,5,1,4,5,2,0,0.5674345520708391
5.262382878373338,4.32782215026831,69.5044385373756,0,0,1371081.253166063,1003173.0246565519,367908.2285095111,5,2,4,2,2,1,1,2,3,4,1,2,1,3,4,5,2,5,0,5,3,2,2,1,5,4,1,1,5,5,1,0,1,1,5,4,5,0,0.6051556937620928
13.589318387513508,10.469539311532426,62.25903529449574,1,2,399505.2873151431,271698.6347148052,127806.65260033793,2,1,1,5,2,5,2,2,5,3,3,4,4,3,1,2,1,4,1,5,4,2,4,1,1,2,0,0,3,1,1,0,2,1,5,1,4,0,0.6766004358260355
41.51136651719896,26.69896282684929,35.596332212881,2,1,2306441.3719729637,1565444.788305523,740996.5836674406,5,2,5,5,4,1,2,1,4,5,3,1,4,1,4,3,4,1,0,5,1,2,4,1,1,4,1,0,4,4,0,1,4,1,5,2,4,1,0.5123949784940439
14.214499336145716,8.869949308212265,28.40930875989838,0,0,2845851.936874986,2485969.1909014387,359882.74597354745,3,2,3,5,5,2,1,4,1,3,3,2,1,0,4,2,2,1,0,1,5,4,2,0,4,5,1,0,4,4,0,1,3,0,4,4,3,1,0.49523730260601945
47.36381038685999,34.435321608140235,4.439492720623147,0,2,1801237.0314578135,1511940.8466145315,289296.184843282,1,1,2,5,5,3,2,2,2,5,1,3,4,0,4,4,5,5,1,3,5,4,5,0,1,4,0,0,3,5,0,0,2,0,4,5,3,0,0.49206141081305826
14.385163616167269,13.352188503040054,42.812634395649546,0,0,774014.648598693,692383.5518549298,81631.09674376319,1,1,2,3,4,5,3,2,1,5,0,5,4,3,5,4,3,1,0,5,2,1,3,1,3,2,0,1,4,1,1,1,5,0,1,3,5,1,0.5798176218261881
39.83914765365434,33.934531725147934,25.45939301355353,0,0,2219515.026564213,1408508.5952536373,811006.4313105757,4,3,3,2,3,3,4,4,2,5,5,1,4,3,3,1,2,1,0,5,5,1,5,0,5,1,1,0,1,4,1,1,5,0,5,4,1,1,0.47041376341518115
4.771326366934616,3.9811850486338924,19.88359502561145,1,0,1189422.8885163185,690194.2788510098,499228.60966530873,4,1,1,3,4,2,5,5,4,3,2,2,2,3,1,3,1,1,1,2,1,4,2,0,1,2,1,1,5,5,1,1,3,0,2,5,4,1,0.574589915135127
9.621409873393553,7.025556964251574,49.51724683006262,3,0,1611319.007667784,933804.1559239356,677514.8517438485,1,1,4,4,4,3,2,2,4,3,6,4,4,1,3,2,4,5,0,4,3,5,3,1,4,1,0,0,1,3,1,0,4,1,2,1,1,0,0.6280596031114664
30.894157500091325,30.56109489929437,65.47678655873666,0,0,2330489.503145728,1847662.2686532412,482827.2344924866,1,3,1,1,5,2,3,4,3,3,5,3,4,2,3,2,2,2,0,3,5,5,5,0,4,2,1,0,2,4,0,0,2,1,3,5,1,0,0.5643115121132108
12.968489594834839,10.344113641139476,33.780332860470516,0,1,728177.7042519333,656928.1755856037,71249.52866632957,3,3,3,3,2,1,3,3,4,2,0,4,1,2,1,3,4,3,1,5,1,4,2,0,5,5,0,0,2,4,0,1,3,1,4,1,4,1,0.5995474685022768
32.03434799230807,24.737317026222005,22.34170150314705,3,0,1107771.3850349078,980731.2565158731,127040.12851903471,1,1,4,3,1,5,5,1,1,3,5,1,3,0,3,1,2,1,1,5,4,5,5,0,3,5,1,0,2,5,1,0,3,1,5,5,4,1,0.7111985936144376
8.034494956311537,5.210800442009978,8.09511346454062,0,0,1732208.4372452036,1443783.302649251,288425.1345959527,3,3,3,4,2,2,1,2,1,5,6,3,4,0,4,4,3,5,0,2,5,3,4,0,1,5,1,1,1,2,0,1,2,1,3,1,5,0,0.4399785324902623
